season,voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
2014,bob-asmussen,florida-state-seminoles,-41.1765,-12.5,-66.6667,-264.6078,-275.7125,-254.737,-242.1569,-237.5,-246.2963,-7.0,-46.205
2014,bob-asmussen,ohio-state-buckeyes,-22.9025,-25.8403,-20.291,-61.3486,-51.685,-69.9385,-61.4118,-50.143,-71.4286,-37.0,-71.418
2014,bob-asmussen,oregon-ducks,-19.6078,-25.0,-14.8148,-104.9407,-127.8938,-84.538,-97.3039,-111.9792,-84.2593,-14.0,-51.83
2014,bob-asmussen,auburn-tigers,16.439,12.9167,19.5699,-22.859,-35.3245,-11.7785,-20.5752,-35.3274,-7.4621,14.0,-23.275
2014,bob-asmussen,mississippi-state-bulldogs,39.3182,22.1591,46.9444,-45.1311,-38.7443,-47.9697,-38.0575,-35.6818,-39.1134,4.0,-25.935
2014,bob-asmussen,alabama-crimson-tide,34.7339,32.1429,37.037,-57.6512,-51.7548,-62.8924,-52.8431,-42.7083,-61.8519,15.0,-30.851
2014,bob-asmussen,tcu-horned-frogs,27.2685,32.4074,25.5556,-5.6258,22.8816,-15.1282,-6.5733,22.2459,-16.1797,29.0,11.971
2014,bob-asmussen,michigan-state-spartans,-26.5385,-30.5357,-22.9854,-66.2912,-72.4874,-60.7836,-62.5615,-66.8651,-58.7362,-25.0,-69.684
2014,bob-asmussen,baylor-bears,-12.4794,-13.8889,-11.2266,-48.8379,-50.2838,-47.5527,-46.7109,-49.2039,-44.4949,-11.0,-46.087
2014,bob-asmussen,ole-miss-rebels,11.2102,32.677,-7.8714,-19.621,-1.7927,-35.4684,-18.0973,1.8761,-35.8513,13.0,-27.587
2014,bob-asmussen,oklahoma-sooners,6.254,7.3864,4.7442,-19.5454,-30.4965,-4.9439,-18.3778,-28.3712,-5.0532,9.0,-15.398
2014,bob-asmussen,notre-dame-fighting-irish,3.4015,-3.5838,14.5779,-26.2439,-39.0947,-5.6827,-22.1424,-33.352,-4.2071,1.0,-29.285
2014,bob-asmussen,georgia-bulldogs,-1.604,-4.0783,0.5954,-25.1199,-27.0027,-23.4462,-24.0996,-26.0827,-22.3369,-2.0,-40.719
2014,bob-asmussen,texas-am-aggies,-7.2115,-7.2115,0.0,-28.626,-28.626,0.0,-29.0064,-29.0064,0.0,-8.0,-20.768
2014,bob-asmussen,arizona-wildcats,-1.1038,-28.2609,10.9661,-14.5912,-34.2352,-5.8605,-14.8168,-34.9638,-5.8626,-4.0,-20.876
2014,bob-asmussen,ucla-bruins,-4.6169,-1.1735,-8.0604,-28.0385,-25.5527,-30.5243,-25.1031,-21.1688,-29.0374,-8.0,-42.67
2014,bob-asmussen,lsu-tigers,-4.0876,-10.3992,12.7435,-10.1975,-16.0148,5.3154,-11.6097,-17.5258,4.1667,-8.0,-12.172
2014,bob-asmussen,arizona-state-sun-devils,9.4318,30.1416,-4.3747,-8.7263,15.8038,-25.0796,-6.9638,18.7322,-24.0945,22.0,-11.697
2014,bob-asmussen,georgia-tech-yellow-jackets,10.9828,0.0,12.5518,-1.1249,0.9174,-1.4166,-1.2204,-4.5455,-0.7454,12.0,1.946
2014,bob-asmussen,nebraska-cornhuskers,-21.3457,-16.5524,-26.139,-24.8098,-15.8555,-33.7641,-24.961,-17.2658,-32.6563,-53.0,-55.037
2014,bob-asmussen,wisconsin-badgers,-5.9705,8.5606,-20.5016,-18.0986,-0.8235,-35.3736,-17.3027,-1.1561,-33.4493,-5.0,-24.768
2014,bob-asmussen,kansas-state-wildcats,27.813,19.5616,33.3139,12.919,10.9065,14.2608,13.1067,10.8496,14.6115,55.0,30.52
2014,bob-asmussen,stanford-cardinal,4.6131,4.6131,0.0,-10.5205,-10.5205,0.0,-11.5189,-11.5189,0.0,4.0,-8.939
2014,bob-asmussen,south-carolina-gamecocks,39.7232,39.7232,0.0,19.9909,19.9909,0.0,19.1162,19.1162,0.0,14.0,8.383
2014,bob-asmussen,virginia-tech-hokies,-46.6346,-46.6346,0.0,-40.0548,-40.0548,0.0,-38.8221,-38.8221,0.0,-14.0,-11.708
2014,bob-asmussen,missouri-tigers,0.1258,3.7037,-1.4076,-4.6516,1.9601,-7.4852,-5.394,1.443,-8.3242,-1.0,-6.844
2014,bob-asmussen,usc-trojans,-0.0213,5.051,-8.8978,-11.0034,-9.8622,-13.0006,-12.4063,-10.449,-15.8317,-6.0,-21.269
2014,bob-asmussen,north-carolina-tar-heels,-34.8622,-34.8622,0.0,-25.3442,-25.3442,0.0,-30.1883,-30.1883,0.0,-24.0,-16.618
2014,bob-asmussen,marshall-thundering-herd,-26.8524,-25.0,-27.117,-27.4621,-9.285,-30.0588,-30.9078,-10.0,-33.8947,-37.0,-36.842
2014,bob-asmussen,boise-state-broncos,-0.5303,0.0,-0.5303,-1.6092,0.0,-1.6092,-3.4369,0.0,-3.4369,0.0,-0.413
2014,bob-asmussen,clemson-tigers,1.2735,18.75,-0.9111,-6.3817,1.1015,-7.3171,-8.2522,0.0,-9.2837,1.0,-10.558
2014,bob-asmussen,florida-gators,-35.9782,-35.9782,0.0,-17.8499,-17.8499,0.0,-20.8566,-20.8566,0.0,-27.0,-13.206
2014,bob-asmussen,oklahoma-state-cowboys,20.3968,20.3968,0.0,6.1966,6.1966,0.0,7.6253,7.6253,0.0,10.0,3.472
2014,bob-asmussen,colorado-state-rams,-8.423,0.0,-8.423,-5.4235,0.0,-5.4235,-5.9597,0.0,-5.9597,-9.0,-5.327
2014,bob-asmussen,texas-tech-red-raiders,-20.4084,-20.4084,0.0,-13.7698,-13.7698,0.0,-15.0198,-15.0198,0.0,-13.0,-8.75
2014,bob-asmussen,texas-longhorns,-19.1667,-19.1667,0.0,-4.5767,-4.5767,0.0,-5.3261,-5.3261,0.0,-8.0,-1.745
2014,bob-asmussen,byu-cougars,5.1316,5.1316,0.0,-0.6872,-0.6872,0.0,-1.1905,-1.1905,0.0,2.0,-0.274
2014,bob-asmussen,west-virginia-mountaineers,-5.0,0.0,-5.0,-8.7775,0.0,-8.7775,-12.5,0.0,-12.5,-2.0,-3.511
2014,bob-asmussen,duke-blue-devils,-2.0833,0.0,-2.0833,-0.182,0.0,-0.182,-2.3864,0.0,-2.3864,-2.0,-0.063
2014,bob-asmussen,east-carolina-pirates,11.7012,13.9465,8.3333,3.9014,5.5813,1.3816,3.8658,6.3636,0.119,11.0,4.014
2014,bob-asmussen,minnesota-golden-gophers,-4.1905,-4.0,-4.254,1.4144,4.791,0.2888,-1.3975,0.0,-1.8634,-4.0,1.582
2014,bob-asmussen,washington-huskies,-18.1818,-18.1818,0.0,-7.5773,-7.5773,0.0,-9.0909,-9.0909,0.0,-4.0,-1.667
2014,bob-asmussen,utah-utes,19.3941,14.3478,22.7583,16.6492,18.1855,15.6249,17.8246,19.6429,16.6124,19.0,17.028
2014,bob-asmussen,louisville-cardinals,3.4714,0.0,3.4714,0.5603,0.0,0.5603,-1.4317,0.0,-1.4317,2.0,0.286
2014,bob-asmussen,air-force-falcons,-8.7273,0.0,-8.7273,-0.1263,0.0,-0.1263,-1.6414,0.0,-1.6414,-6.0,0.0
2014,bob-asmussen,michigan-wolverines,-6.1667,-6.1667,0.0,12.4642,12.4642,0.0,8.4821,8.4821,0.0,-3.0,5.333
2014,bob-asmussen,northern-illinois-huskies,-8.3333,0.0,-8.3333,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
2014,bob-asmussen,penn-state-nittany-lions,-4.0,-4.0,0.0,16.0362,16.0362,0.0,13.6364,13.6364,0.0,-1.0,3.455
2014,bob-asmussen,memphis-tigers,0.0,0.0,0.0,3.1566,0.0,3.1566,4.1667,0.0,4.1667,0.0,0.765
2014,brent-axe,florida-state-seminoles,11.25,0.0,20.0,-158.5044,-250.3786,-87.0467,-136.875,-207.1429,-82.2222,1.0,-35.883
2014,brent-axe,mississippi-state-bulldogs,-1.2787,-23.7013,8.6869,-113.0411,-114.2802,-112.4904,-100.9387,-106.8182,-98.3256,4.0,-25.935
2014,brent-axe,alabama-crimson-tide,-8.4821,13.9456,-25.9259,-124.1222,-58.9461,-174.8148,-120.9077,-51.3605,-175.0,0.0,-42.173
2014,brent-axe,ohio-state-buckeyes,-16.549,-27.5182,-8.0174,-55.6738,-56.6352,-54.9261,-54.1793,-51.2416,-56.4641,-16.0,-47.062
2014,brent-axe,oregon-ducks,14.1319,12.3016,15.5556,-57.8826,-75.1755,-44.4325,-51.9866,-63.5714,-42.9762,10.0,-25.101
2014,brent-axe,georgia-bulldogs,-13.4496,-28.759,-1.5424,-38.3984,-53.4494,-26.6921,-37.3566,-52.7345,-25.396,-11.0,-46.6
2014,brent-axe,auburn-tigers,19.3056,28.0952,9.0509,-25.2584,-15.4776,-36.6693,-20.3334,-14.5408,-27.0915,16.0,-15.51
2014,brent-axe,ole-miss-rebels,4.4267,-10.9921,16.4191,-27.0932,-49.4808,-9.6807,-25.0144,-44.5437,-9.8249,4.0,-33.762
2014,brent-axe,tcu-horned-frogs,-7.8333,2.3704,-11.2346,-39.54,-2.4741,-51.8953,-41.1953,-1.5657,-54.4052,-4.0,-19.982
2014,brent-axe,ucla-bruins,3.7361,-6.0185,11.052,-18.6985,-36.3578,-5.4541,-15.6225,-30.8267,-4.2194,12.0,-19.824
2014,brent-axe,oklahoma-sooners,9.7002,2.381,19.9471,-17.9932,-36.3855,7.7561,-17.0875,-34.8918,7.8384,17.0,-5.515
2014,brent-axe,baylor-bears,4.6429,-1.0544,9.0741,-28.0104,-34.4294,-23.0178,-26.5104,-34.4728,-20.3175,3.0,-30.392
2014,brent-axe,texas-am-aggies,-26.4216,-26.4216,0.0,-54.7549,-54.7549,0.0,-54.2472,-54.2472,0.0,-13.0,-23.223
2014,brent-axe,notre-dame-fighting-irish,-2.613,2.2204,-11.0714,-36.9697,-33.3213,-43.3545,-31.8176,-27.2695,-39.7768,0.0,-29.474
2014,brent-axe,arizona-state-sun-devils,6.8182,0.1866,11.2393,-8.3846,-6.2177,-9.8292,-7.2959,-4.7019,-9.0252,16.0,-11.26
2014,brent-axe,michigan-state-spartans,21.6104,43.5051,4.5811,-11.5517,7.2748,-26.1945,-8.8628,10.6096,-24.0079,31.0,-11.209
2014,brent-axe,lsu-tigers,-5.5136,-8.9837,0.2699,-19.3901,-23.4739,-12.5837,-21.6442,-24.5942,-16.7277,-1.0,-14.113
2014,brent-axe,georgia-tech-yellow-jackets,-12.2141,2.6515,-17.1693,-26.2198,5.2561,-36.7118,-26.1799,2.2645,-35.6614,-11.0,-21.554
2014,brent-axe,usc-trojans,6.2116,11.9545,-2.4027,-2.8173,-0.7277,-5.9517,-4.1124,-0.9539,-8.8501,10.0,-3.535
2014,brent-axe,kansas-state-wildcats,6.7425,24.7479,0.7407,-9.6534,10.5328,-16.3821,-8.6969,12.9334,-15.9069,14.0,-8.825
2014,brent-axe,nebraska-cornhuskers,-21.4982,-26.6384,-17.0924,-25.9302,-25.614,-26.2012,-25.6622,-26.5537,-24.898,-43.0,-45.828
2014,brent-axe,wisconsin-badgers,-10.0974,-3.5294,-14.7888,-20.5782,-12.487,-26.3577,-19.9915,-12.207,-25.5519,-16.0,-31.906
2014,brent-axe,south-carolina-gamecocks,-15.0909,-15.0909,0.0,-21.6376,-21.6376,0.0,-22.6263,-22.6263,0.0,-13.0,-13.221
2014,brent-axe,missouri-tigers,-17.2725,-12.7267,-21.0606,-22.0232,-10.0322,-32.0157,-23.018,-11.6623,-32.4811,-28.0,-31.433
2014,brent-axe,boise-state-broncos,-16.8932,0.0,-16.8932,-15.7993,0.0,-15.7993,-17.591,0.0,-17.591,-13.0,-10.413
2014,brent-axe,arizona-wildcats,14.323,2.8571,16.871,-1.7625,-13.2536,0.791,-1.8182,-14.2857,0.9524,18.0,-3.126
2014,brent-axe,duke-blue-devils,-25.1857,-13.2576,-28.5937,-18.9032,-3.0519,-23.4322,-20.9455,-5.5871,-25.3337,-40.0,-27.165
2014,brent-axe,stanford-cardinal,29.8169,29.8169,0.0,13.1627,13.1627,0.0,12.4264,12.4264,0.0,27.0,14.766
2014,brent-axe,oklahoma-state-cowboys,-3.2577,1.717,-18.1818,-8.2816,-12.354,3.9354,-8.6441,-10.7679,-2.2727,-2.0,-3.695
2014,brent-axe,byu-cougars,-18.1548,-18.1548,0.0,-18.7029,-18.7029,0.0,-22.3552,-22.3552,0.0,-10.0,-9.076
2014,brent-axe,virginia-tech-hokies,-13.3333,-13.3333,0.0,-18.72,-18.72,0.0,-13.3333,-13.3333,0.0,-2.0,-2.808
2014,brent-axe,clemson-tigers,2.671,13.694,-1.4626,-4.9293,9.1993,-10.2275,-7.4486,5.7971,-12.4158,7.0,-7.439
2014,brent-axe,north-carolina-tar-heels,-22.1731,-22.1731,0.0,-10.8382,-10.8382,0.0,-14.795,-14.795,0.0,-13.0,-5.618
2014,brent-axe,utah-utes,-0.9437,-19.4444,6.4566,-4.6448,-15.1778,-0.4316,-3.9743,-13.8889,-0.0085,0.0,-4.819
2014,brent-axe,louisville-cardinals,-7.2353,5.0,-10.2941,-10.3023,-0.7429,-12.6922,-12.2409,-2.381,-14.7059,-6.0,-8.654
2014,brent-axe,east-carolina-pirates,6.2108,10.5662,-2.5,-0.2217,4.2822,-9.2294,-0.3403,4.7673,-10.5556,7.0,0.139
2014,brent-axe,colorado-state-rams,-7.6667,0.0,-7.6667,-6.0918,0.0,-6.0918,-6.712,0.0,-6.712,-6.0,-4.327
2014,brent-axe,marshall-thundering-herd,0.9563,0.0,0.9563,-1.5412,0.0,-1.5412,-4.7045,0.0,-4.7045,2.0,-0.985
2014,brent-axe,west-virginia-mountaineers,-0.3589,0.0,-0.3589,-4.341,0.0,-4.341,-7.8947,0.0,-7.8947,0.0,-1.511
2014,brent-axe,northwestern-wildcats,-30.0,-30.0,0.0,-10.0,-10.0,0.0,-10.0,-10.0,0.0,-6.0,-2.0
2014,brent-axe,ucf-knights,-23.8095,-23.8095,0.0,-1.4667,-1.4667,0.0,-4.7619,-4.7619,0.0,-5.0,-0.308
2014,brent-axe,minnesota-golden-gophers,-4.7619,0.0,-4.7619,-11.3476,0.0,-11.3476,-14.2857,0.0,-14.2857,-1.0,-2.383
2014,brent-axe,florida-gators,-18.1818,-18.1818,0.0,-1.4,-1.4,0.0,-4.5455,-4.5455,0.0,-4.0,-0.308
2014,brent-axe,northern-illinois-huskies,-13.2576,0.0,-13.2576,-4.5455,0.0,-4.5455,-4.5455,0.0,-4.5455,-6.0,-2.0
2014,brent-axe,memphis-tigers,-5.5652,0.0,-5.5652,-0.3042,0.0,-0.3042,-0.769,0.0,-0.769,-4.0,-0.152
2014,brent-axe,washington-huskies,-4.1667,-4.1667,0.0,4.3478,4.3478,0.0,4.3478,4.3478,0.0,-1.0,1.0
2014,brent-axe,penn-state-nittany-lions,-4.0,-4.0,0.0,16.0362,16.0362,0.0,13.6364,13.6364,0.0,-1.0,3.455
2014,brett-mcmurphy,florida-state-seminoles,91.1765,181.25,11.1111,-83.7361,-55.2225,-109.0815,-69.1176,-36.4583,-98.1481,17.0,-22.205
2014,brett-mcmurphy,georgia-bulldogs,-40.7246,-97.397,9.651,-83.64,-163.6096,-12.556,-81.9566,-161.6667,-11.1032,-8.0,-46.719
2014,brett-mcmurphy,oregon-ducks,-58.5784,-39.0625,-75.9259,-183.5808,-194.0206,-174.3009,-170.6046,-171.9097,-169.4444,-16.0,-53.83
2014,brett-mcmurphy,auburn-tigers,7.49,19.1667,-4.1867,-39.9795,-40.5458,-39.4133,-37.5572,-42.2619,-32.8526,3.0,-33.3
2014,brett-mcmurphy,mississippi-state-bulldogs,-9.07,-32.8363,6.7741,-102.3106,-82.5353,-115.4941,-91.8143,-77.7632,-101.1817,-19.0,-41.031
2014,brett-mcmurphy,ohio-state-buckeyes,7.7516,15.5107,0.8547,-25.2183,-4.5899,-43.5547,-25.8448,-4.4075,-44.9003,12.0,-22.418
2014,brett-mcmurphy,alabama-crimson-tide,58.9636,41.9643,74.0741,-40.0025,-51.8758,-29.4485,-35.9244,-43.9583,-28.7831,30.0,-15.851
2014,brett-mcmurphy,arizona-wildcats,-61.2756,-264.2857,-16.1622,-87.2598,-329.0071,-33.5382,-87.0818,-328.5714,-33.4174,-35.0,-56.126
2014,brett-mcmurphy,ole-miss-rebels,0.9766,12.741,-9.4808,-30.971,-23.0656,-37.998,-28.1985,-17.9407,-37.3166,8.0,-32.587
2014,brett-mcmurphy,texas-am-aggies,-55.5746,-55.5746,0.0,-95.1451,-95.1451,0.0,-96.7959,-96.7959,0.0,-9.0,-21.768
2014,brett-mcmurphy,oklahoma-sooners,19.319,23.1061,14.2697,-8.6166,-18.4197,4.4544,-6.9671,-15.4167,4.2989,24.0,-0.398
2014,brett-mcmurphy,tcu-horned-frogs,-24.9134,-56.6667,-17.8571,-63.9361,-87.48,-58.7042,-64.2136,-82.2222,-60.2116,-16.0,-36.315
2014,brett-mcmurphy,lsu-tigers,-32.2598,-48.0159,-13.3524,-45.3266,-64.3813,-22.461,-49.6253,-68.2234,-27.3075,-25.0,-39.576
2014,brett-mcmurphy,baylor-bears,20.028,33.3929,8.1481,-14.8752,-0.4557,-27.6926,-12.5821,0.5159,-24.2247,27.0,-8.087
2014,brett-mcmurphy,michigan-state-spartans,3.6058,-1.3799,8.0375,-30.2237,-37.5301,-23.7291,-27.3294,-32.7403,-22.5196,5.0,-39.684
2014,brett-mcmurphy,ucla-bruins,14.2694,37.5216,-6.0764,-11.2394,5.4256,-25.8212,-7.8109,10.6738,-23.985,27.0,-5.824
2014,brett-mcmurphy,usc-trojans,-20.0528,-22.1653,-17.0952,-30.2555,-38.0502,-19.3429,-32.0954,-38.9492,-22.5,-29.0,-42.579
2014,brett-mcmurphy,notre-dame-fighting-irish,10.8224,16.7693,-1.0714,-21.5051,-16.4279,-31.6594,-17.1719,-11.4546,-28.6064,13.0,-19.9
2014,brett-mcmurphy,south-carolina-gamecocks,-27.0196,-27.0196,0.0,-36.6053,-36.6053,0.0,-37.7132,-37.7132,0.0,-12.0,-13.088
2014,brett-mcmurphy,arizona-state-sun-devils,6.8583,13.8521,2.1958,-10.2794,2.2033,-18.6012,-8.8471,4.3981,-17.6772,18.0,-15.697
2014,brett-mcmurphy,kansas-state-wildcats,6.405,14.1309,2.1128,-7.3063,7.3156,-15.4295,-6.8814,7.8513,-15.0663,16.0,-4.965
2014,brett-mcmurphy,georgia-tech-yellow-jackets,3.6474,-29.4118,9.1573,-11.2142,-28.2353,-8.3773,-11.5281,-35.2941,-7.5671,0.0,-11.554
2014,brett-mcmurphy,virginia-tech-hokies,-41.5217,-41.5217,0.0,-38.8217,-38.8217,0.0,-36.087,-36.087,0.0,-10.0,-7.708
2014,brett-mcmurphy,clemson-tigers,-6.1221,-9.619,-3.6244,-12.4128,-10.817,-13.5526,-14.7468,-13.9524,-15.3142,-11.0,-23.027
2014,brett-mcmurphy,stanford-cardinal,3.7394,5.0293,-4.0,-8.3904,-10.0138,1.35,-9.4253,-10.9962,0.0,3.0,-8.606
2014,brett-mcmurphy,nebraska-cornhuskers,-2.8118,-5.7365,1.0877,-6.2909,-4.3718,-8.8497,-6.6862,-5.5816,-8.159,-7.0,-12.093
2014,brett-mcmurphy,boise-state-broncos,-20.6364,0.0,-20.6364,-18.9653,0.0,-18.9653,-20.6869,0.0,-20.6869,-18.0,-15.413
2014,brett-mcmurphy,wisconsin-badgers,3.5963,-14.5635,25.3881,-9.1593,-25.3314,10.2471,-8.2502,-25.8333,12.8495,5.0,-13.744
2014,brett-mcmurphy,oklahoma-state-cowboys,-16.6273,-16.6273,0.0,-12.3657,-12.3657,0.0,-14.9194,-14.9194,0.0,-23.0,-15.559
2014,brett-mcmurphy,east-carolina-pirates,-9.1204,-12.4306,-2.5,-15.5303,-18.6808,-9.2294,-15.6433,-18.1871,-10.5556,-10.0,-16.861
2014,brett-mcmurphy,utah-utes,-15.1794,-2.6316,-18.3163,-17.4081,0.9161,-21.9892,-17.5398,2.2368,-22.4839,-27.0,-30.253
2014,brett-mcmurphy,missouri-tigers,20.1024,2.5253,30.6487,11.4545,3.9415,15.9623,11.2677,3.1159,16.1587,24.0,15.646
2014,brett-mcmurphy,washington-huskies,-38.8889,-38.8889,0.0,-27.7778,-27.7778,0.0,-27.7778,-27.7778,0.0,-7.0,-5.0
2014,brett-mcmurphy,colorado-state-rams,-12.8675,0.0,-12.8675,-9.2254,0.0,-9.2254,-9.69,0.0,-9.69,-16.0,-10.827
2014,brett-mcmurphy,west-virginia-mountaineers,-12.3465,-8.3333,-13.6842,-5.8521,12.5018,-11.9701,-6.8891,14.2857,-13.9474,-10.0,-4.225
2014,brett-mcmurphy,louisville-cardinals,-1.2123,0.0,-1.6164,-0.8633,10.2925,-4.5818,-3.9029,4.1667,-6.5928,-1.0,-0.415
2014,brett-mcmurphy,north-carolina-tar-heels,-9.5238,-9.5238,0.0,-5.7714,-5.7714,0.0,-9.5238,-9.5238,0.0,-2.0,-1.212
2014,brett-mcmurphy,iowa-hawkeyes,-18.1818,-18.1818,0.0,-3.4091,-3.4091,0.0,-4.5455,-4.5455,0.0,-4.0,-0.75
2014,brett-mcmurphy,penn-state-nittany-lions,-18.1818,-18.1818,0.0,-2.8409,-2.8409,0.0,-9.0909,-9.0909,0.0,-4.0,-0.625
2014,brett-mcmurphy,byu-cougars,12.6676,12.6676,0.0,15.1638,15.1638,0.0,11.0888,11.0888,0.0,10.0,12.522
2014,brett-mcmurphy,duke-blue-devils,11.8182,0.0,11.8182,8.9771,0.0,8.9771,6.7288,0.0,6.7288,5.0,3.901
2014,brett-mcmurphy,minnesota-golden-gophers,-4.1111,0.0,-4.1111,0.5125,0.0,0.5125,-1.581,0.0,-1.581,-3.0,0.439
2014,brett-mcmurphy,arkansas-razorbacks,-11.0909,0.0,-11.0909,-0.8651,0.0,-0.8651,-2.4621,0.0,-2.4621,-5.0,-0.286
2014,brett-mcmurphy,florida-gators,-13.0435,-13.0435,0.0,3.102,3.102,0.0,0.0,0.0,0.0,-3.0,0.692
2014,brett-mcmurphy,marshall-thundering-herd,7.7705,-6.3478,11.8044,9.3022,10.7543,8.8873,7.0916,11.7965,5.7474,13.0,17.658
2014,brett-mcmurphy,memphis-tigers,-4.1667,0.0,-4.1667,-0.9792,0.0,-0.9792,0.0,0.0,0.0,-1.0,-0.235
2014,chadd-cripe,florida-state-seminoles,-10.0,6.25,-24.4444,-202.8737,-238.9042,-170.8467,-176.8627,-195.8333,-160.0,-2.0,-41.205
2014,chadd-cripe,ole-miss-rebels,-33.6527,-15.7143,-47.6049,-81.1722,-67.9724,-91.4387,-78.277,-58.7508,-93.4641,-10.0,-48.568
2014,chadd-cripe,mississippi-state-bulldogs,22.6807,6.6667,29.798,-79.1043,-56.8044,-89.0153,-70.0723,-53.8889,-77.265,0.0,-29.935
2014,chadd-cripe,ohio-state-buckeyes,22.071,58.2692,5.9829,-22.5645,13.3621,-38.5319,-22.4554,16.9173,-39.9543,26.0,-6.592
2014,chadd-cripe,auburn-tigers,-60.733,-118.75,-9.1623,-126.5959,-217.4479,-45.8385,-122.521,-216.6667,-38.836,-25.0,-62.275
2014,chadd-cripe,oregon-ducks,22.5698,71.0859,-20.5556,-58.0831,-16.7605,-94.8143,-52.4714,-6.5909,-93.254,12.0,-25.83
2014,chadd-cripe,oklahoma-sooners,3.9181,9.0278,-1.9216,-20.1929,-30.9038,-7.9519,-19.0717,-28.3333,-8.487,-2.0,-23.041
2014,chadd-cripe,georgia-bulldogs,-4.4255,-35.8333,20.0028,-33.599,-73.4399,-2.6116,-32.7028,-73.0145,-1.3492,7.0,-30.253
2014,chadd-cripe,alabama-crimson-tide,82.563,95.2381,71.2963,-18.3452,-1.5837,-33.2443,-14.0196,5.625,-31.4815,32.0,-13.851
2014,chadd-cripe,tcu-horned-frogs,-16.1905,-75.7143,-2.963,-51.9151,-107.6657,-39.526,-52.3377,-102.8571,-41.1111,-12.0,-32.315
2014,chadd-cripe,texas-am-aggies,-38.1898,-40.6908,-18.1818,-66.1335,-73.7445,-5.2455,-67.9469,-75.3039,-9.0909,-19.0,-28.922
2014,chadd-cripe,baylor-bears,29.6753,79.9107,-14.9784,-11.4073,36.741,-54.2059,-9.0007,37.9284,-50.7155,42.0,6.913
2014,chadd-cripe,michigan-state-spartans,7.7568,2.4653,12.4603,-24.0695,-32.0646,-16.9628,-21.3524,-28.2305,-15.2385,11.0,-33.684
2014,chadd-cripe,notre-dame-fighting-irish,7.5573,7.2883,8.0952,-24.1132,-26.1199,-20.0997,-19.6197,-20.501,-17.8571,10.0,-22.9
2014,chadd-cripe,south-carolina-gamecocks,-39.0873,-39.0873,0.0,-50.0842,-50.0842,0.0,-51.3677,-51.3677,0.0,-16.0,-17.088
2014,chadd-cripe,arizona-wildcats,-13.7102,-18.223,-11.7045,-28.0518,-25.7066,-29.0941,-28.16,-26.1007,-29.0752,-16.0,-33.376
2014,chadd-cripe,stanford-cardinal,-18.1387,-20.4951,-4.0,-32.8593,-38.5608,1.35,-33.6316,-39.2368,0.0,-9.0,-20.606
2014,chadd-cripe,ucla-bruins,-9.8309,4.4348,-22.5115,-27.1939,-14.9934,-38.0387,-25.0562,-11.7294,-36.9022,-28.0,-54.991
2014,chadd-cripe,arizona-state-sun-devils,17.6676,19.775,16.0285,0.9932,7.8548,-4.3436,2.169,9.3988,-3.4543,41.0,5.977
2014,chadd-cripe,georgia-tech-yellow-jackets,3.5059,-10.0,6.207,-14.5976,-9.0,-15.7171,-14.7049,-15.0,-14.6459,5.0,-6.679
2014,chadd-cripe,usc-trojans,-6.1326,2.9484,-14.0785,-10.4565,-10.8021,-10.154,-12.4695,-11.3531,-13.4464,-20.0,-25.565
2014,chadd-cripe,clemson-tigers,-19.7111,-40.0715,0.6493,-22.0903,-36.273,-7.9077,-25.4975,-40.9806,-10.0144,-46.0,-48.726
2014,chadd-cripe,virginia-tech-hokies,-88.8889,-88.8889,0.0,-97.8667,-97.8667,0.0,-88.8889,-88.8889,0.0,-8.0,-8.808
2014,chadd-cripe,lsu-tigers,-12.8491,1.0317,-26.7299,-23.0644,-11.4405,-34.6882,-26.0239,-13.0411,-39.0066,-19.0,-31.576
2014,chadd-cripe,kansas-state-wildcats,25.0748,49.7899,19.5826,6.8398,27.1534,2.3256,8.0009,32.4013,2.5786,35.0,12.873
2014,chadd-cripe,missouri-tigers,-21.3192,-36.5223,-3.0754,-24.1953,-30.3507,-16.8087,-25.7053,-32.9961,-16.9563,-34.0,-37.473
2014,chadd-cripe,boise-state-broncos,-13.1301,0.0,-13.1301,-11.8152,0.0,-11.8152,-13.4788,0.0,-13.4788,-11.0,-8.413
2014,chadd-cripe,ucf-knights,-100.0,-100.0,0.0,-63.9077,-63.9077,0.0,-69.2308,-69.2308,0.0,-13.0,-8.308
2014,chadd-cripe,oklahoma-state-cowboys,-33.1866,-33.1866,0.0,-22.9487,-22.9487,0.0,-25.5459,-25.5459,0.0,-45.0,-29.559
2014,chadd-cripe,nebraska-cornhuskers,-8.8338,-9.3259,-8.3417,-18.8273,-14.1232,-23.5314,-19.1868,-16.4322,-21.9414,-12.0,-25.916
2014,chadd-cripe,wisconsin-badgers,18.9301,38.8889,16.4353,9.8473,22.7777,8.231,9.9223,19.0476,8.7816,26.0,16.894
2014,chadd-cripe,utah-utes,-19.1343,-34.3137,-15.3395,-21.2904,-30.1137,-19.0845,-21.3257,-28.8235,-19.4513,-32.0,-35.253
2014,chadd-cripe,louisville-cardinals,-15.1932,-28.9434,-1.443,-11.8696,-19.4294,-4.3097,-15.4689,-24.6499,-6.2879,-16.0,-12.946
