voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
bill-rabinowitz,east-carolina-pirates,-6.6979,-9.1529,-0.5602,-11.1902,-12.647,-7.5482,-11.4776,-12.5392,-8.8235,-8.0,-12.486
bill-rabinowitz,byu-cougars,-10.8892,-10.8892,0.0,-8.6958,-8.6958,0.0,-12.4747,-12.4747,0.0,-8.0,-5.478
bill-rabinowitz,oklahoma-state-cowboys,-10.3573,-10.3573,0.0,-6.0512,-6.0512,0.0,-8.5258,-8.5258,0.0,-15.0,-7.559
bill-rabinowitz,colorado-state-rams,-20.9095,0.0,-20.9095,-8.5966,0.0,-8.5966,-9.0055,0.0,-9.0055,-22.0,-8.327
bill-rabinowitz,utah-utes,8.2161,0.0,8.2161,1.5751,0.0,1.5751,2.4148,0.0,2.4148,9.0,3.241
bill-rabinowitz,marshall-thundering-herd,-9.7495,-6.3478,-10.8833,-5.8489,10.7543,-11.3832,-8.0797,11.7965,-14.7051,-15.0,-7.852
bill-rabinowitz,north-carolina-tar-heels,-13.3333,-13.3333,0.0,-5.5725,-5.5725,0.0,-10.0,-10.0,0.0,-8.0,-3.265
bill-rabinowitz,west-virginia-mountaineers,-2.381,0.0,-2.381,-6.1612,0.0,-6.1612,-9.7619,0.0,-9.7619,-1.0,-2.511
bill-rabinowitz,louisville-cardinals,-0.3049,10.0,-4.4269,0.6412,11.8677,-3.8494,-2.3764,7.8973,-6.4859,-1.0,1.079
bill-rabinowitz,washington-huskies,-19.0476,-19.0476,0.0,-9.5238,-9.5238,0.0,-9.5238,-9.5238,0.0,-4.0,-2.0
bill-rabinowitz,duke-blue-devils,4.7727,0.0,4.7727,2.1159,0.0,2.1159,0.0,0.0,0.0,2.0,0.901
bill-rabinowitz,texas-longhorns,-18.1818,-18.1818,0.0,-1.5136,-1.5136,0.0,-4.5455,-4.5455,0.0,-4.0,-0.333
bill-rabinowitz,minnesota-golden-gophers,-4.249,0.0,-4.249,-3.8761,0.0,-3.8761,-6.5217,0.0,-6.5217,-2.0,-1.783
bill-rabinowitz,memphis-tigers,-8.6957,0.0,-8.6957,-5.3696,0.0,-5.3696,-4.3478,0.0,-4.3478,-2.0,-1.235
bob-asmussen,florida-state-seminoles,-2.1257749999999995,1.6846249999999996,-6.671412500000001,-52.168575000000004,-52.342675,-43.25805,-48.13645,-46.759325,-41.705925,3.5,-16.201125
bob-asmussen,ohio-state-buckeyes,-35.39624,-40.52104,-14.828710000000001,-130.96633000000003,-143.90598,-83.31423,-128.05019,-140.45279,-79.49980000000001,-9.9,-40.447
bob-asmussen,oregon-ducks,-13.88667,-14.68695,-10.34254,-34.75869,-34.95301,-30.58999,-34.450900000000004,-33.47013,-30.68063,-9.3,-25.2832
bob-asmussen,auburn-tigers,2.4052285714285704,-2.533757142857144,10.6119,-18.49417142857143,-24.542814285714286,-1.6975285714285715,-17.944914285714283,-24.725485714285714,-1.9291142857142856,11.142857142857142,-10.24457142857143
bob-asmussen,mississippi-state-bulldogs,-3.5279857142857147,-4.8854999999999995,3.1599857142857144,-14.743414285714286,-11.557142857142859,-13.494914285714287,-14.541014285714285,-12.461657142857144,-12.3248,-5.428571428571429,-10.64942857142857
bob-asmussen,alabama-crimson-tide,8.8709,16.73892,0.72459,-109.96386,-105.14550999999999,-108.15006000000001,-105.56062999999999,-97.91594,-106.95917,0.9,-32.1781
bob-asmussen,tcu-horned-frogs,16.451425,20.8991125,3.1119874999999997,-8.352399999999998,-2.6850000000000005,-15.951699999999999,-6.4812,-0.015612500000000029,-14.87075,11.5,-2.8287499999999994
bob-asmussen,michigan-state-spartans,-20.977814285714285,-20.41925714285714,-9.496728571428571,-43.935028571428575,-47.28512857142857,-19.737642857142855,-41.35418571428571,-42.93172857142857,-20.731142857142856,-12.857142857142858,-27.47128571428571
bob-asmussen,baylor-bears,-2.51645,-3.961116666666667,-4.46615,-28.3143,-31.030900000000003,-28.0889,-25.55258333333333,-29.286733333333334,-23.683333333333334,-1.8333333333333333,-21.054
bob-asmussen,ole-miss-rebels,-0.9863499999999998,2.2551666666666663,-3.4101999999999997,-24.313599999999997,-23.141916666666663,-14.786066666666665,-23.17358333333333,-21.431833333333334,-15.25745,3.5,-18.369833333333332
bob-asmussen,oklahoma-sooners,3.19629,4.772930000000001,1.5845200000000002,-27.80432,-29.18371,-22.32009,-26.26958,-27.40511,-21.604180000000003,3.1,-22.1558
bob-asmussen,notre-dame-fighting-irish,4.76408,4.68208,4.97274,-26.00686,-23.496640000000003,-23.74888,-23.944470000000003,-21.57562,-22.08014,4.5,-23.1137
bob-asmussen,georgia-bulldogs,8.941009999999999,12.17704,2.94266,-70.93716,-72.24808,-54.59276,-64.66218,-63.73280999999999,-52.48941,-0.4,-28.997700000000002
bob-asmussen,texas-am-aggies,-8.577244444444444,-9.920133333333332,3.144444444444444,-19.503933333333336,-19.556855555555558,-4.296488888888889,-20.202833333333334,-20.795344444444442,-3.7815333333333334,-2.6666666666666665,-11.168888888888889
bob-asmussen,arizona-wildcats,3.72902,-2.05068,2.5415,-5.23788,-7.5929,-2.74588,-6.4511400000000005,-8.0212,-3.6318600000000005,0.8,-6.0124
bob-asmussen,ucla-bruins,0.3065166666666665,-1.3883999999999999,1.1142666666666667,-11.003250000000001,-14.961633333333333,-7.094316666666667,-10.7977,-14.273633333333335,-7.279883333333333,1.0,-11.970833333333333
bob-asmussen,lsu-tigers,-1.0833499999999994,-8.89239,9.969800000000001,-33.46572,-30.489539999999998,-22.26087,-32.33218,-30.677590000000002,-20.680419999999998,5.4,-13.387199999999998
bob-asmussen,arizona-state-sun-devils,0.3325000000000003,4.104616666666667,-0.7291166666666666,-3.139650000000001,0.8304833333333331,-3.6924666666666663,-3.1657999999999995,1.0152999999999996,-3.6611333333333334,4.333333333333333,-1.8831666666666667
bob-asmussen,georgia-tech-yellow-jackets,5.508099999999999,2.7624,3.13795,4.402725,4.9133,-0.35415,2.702925,1.8716499999999998,-0.18635,4.0,1.63825
bob-asmussen,nebraska-cornhuskers,-11.724233333333336,-1.182666666666666,-22.674866666666663,-17.840166666666665,-7.585166666666666,-29.02886666666667,-18.036933333333334,-7.429266666666666,-28.52066666666667,-28.333333333333332,-33.78933333333333
bob-asmussen,wisconsin-badgers,-16.59443333333333,-12.510222222222223,-9.1786,-42.836977777777776,-38.90862222222222,-25.53197777777778,-42.63573333333333,-37.80184444444444,-26.666255555555555,-1.5555555555555556,-19.578666666666667
bob-asmussen,kansas-state-wildcats,1.0810428571428568,2.1605571428571424,0.9047857142857144,-6.158142857142857,-2.6965000000000003,-4.158785714285715,-6.875757142857142,-3.4002285714285714,-4.637128571428572,6.857142857142857,-0.08885714285714322
bob-asmussen,stanford-cardinal,2.8404333333333334,0.48918333333333336,4.976116666666667,-12.539466666666668,-14.289066666666665,-5.205033333333334,-12.023233333333335,-13.8715,-4.686416666666666,1.5,-14.1905
bob-asmussen,south-carolina-gamecocks,14.352166666666667,13.241066666666667,1.1111,7.7075,7.505199999999999,0.2023,5.5855999999999995,5.677633333333333,-0.09203333333333334,5.333333333333333,3.1766666666666663
bob-asmussen,virginia-tech-hokies,-10.28805,-5.672016666666667,0.4012166666666666,-15.860066666666667,-13.24145,-1.4628833333333333,-16.0817,-13.178733333333334,-1.6543166666666667,-0.5,-5.725833333333333
bob-asmussen,missouri-tigers,-4.012316666666667,-0.5666333333333337,-3.9445,-11.995066666666666,-7.328666666666667,-7.148216666666666,-13.181083333333333,-8.437533333333334,-7.3523,-3.3333333333333335,-8.91
bob-asmussen,usc-trojans,-6.1588,-8.25277,-0.80708,-26.06637,-28.860220000000005,-11.33972,-24.57734,-27.2394,-11.18441,-2.0,-16.5604
bob-asmussen,north-carolina-tar-heels,-1.5501333333333334,-2.296566666666667,3.9852666666666665,-9.301066666666667,-5.415383333333334,-5.134666666666667,-9.693316666666666,-5.936000000000001,-5.257516666666667,1.6666666666666667,-8.390500000000001
bob-asmussen,marshall-thundering-herd,-15.84155,-12.1949,-17.6061,-22.022750000000002,-4.9558,-28.1081,-22.4816,-5.7246500000000005,-27.75685,-21.5,-28.299500000000002
bob-asmussen,boise-state-broncos,-0.5430714285714286,1.6134571428571431,-2.2012000000000005,-2.506742857142857,-2.5069857142857144,-3.013842857142857,-4.305814285714286,-3.3006142857142855,-4.627885714285713,-2.7142857142857144,-6.608428571428571
bob-asmussen,clemson-tigers,11.26461,10.914959999999999,12.55926,-55.821000000000005,-62.177769999999995,-50.1873,-52.325869999999995,-57.641639999999995,-47.434929999999994,6.0,-19.5795
bob-asmussen,florida-gators,-6.569122222222223,-9.268822222222221,2.814133333333333,-17.86266666666667,-18.63842222222222,-10.721333333333334,-17.179333333333332,-18.25891111111111,-9.249188888888888,-7.666666666666667,-20.636444444444447
bob-asmussen,oklahoma-state-cowboys,3.3232,8.524249999999999,-0.7967299999999999,-13.93041,-6.13756,-11.40911,-13.503589999999999,-5.84044,-11.577200000000001,4.3,-11.8941
bob-asmussen,colorado-state-rams,-8.423,0.0,-8.423,-5.4235,0.0,-5.4235,-5.9597,0.0,-5.9597,-9.0,-5.327
bob-asmussen,texas-tech-red-raiders,-10.2042,-10.2042,0.0,-7.65155,-7.65155,0.0,-9.59325,-9.59325,0.0,-6.5,-4.559
bob-asmussen,texas-longhorns,1.5771666666666668,-0.3257888888888887,0.24825555555555553,-23.9212,-28.959044444444444,-9.816666666666666,-22.1362,-26.540100000000002,-9.879422222222223,-0.3333333333333333,-13.727444444444444
bob-asmussen,byu-cougars,-1.5485166666666668,-1.6014333333333335,1.0787833333333332,-9.759566666666666,-8.46045,-2.884816666666667,-10.84135,-10.113766666666667,-2.473316666666667,-0.16666666666666666,-6.6673333333333344
bob-asmussen,west-virginia-mountaineers,-0.849925,-5.00385,1.2318500000000001,-11.186900000000001,-12.831600000000002,-9.978725,-11.438975,-13.2729,-9.291225,0.5,-13.641499999999999
bob-asmussen,duke-blue-devils,0.5926750000000001,1.7498500000000001,-0.27082499999999987,-0.06637499999999985,-0.44415000000000004,-0.478825,-0.8210999999999999,-0.5735250000000001,-1.787075,-1.5,-3.72125
bob-asmussen,east-carolina-pirates,11.7012,13.9465,8.3333,3.9014,5.5813,1.3816,3.8658,6.3636,0.119,11.0,4.014
bob-asmussen,minnesota-golden-gophers,-36.5789,-33.095124999999996,-7.183775,-32.46805,-24.894475,-9.641675,-35.68925,-29.287125,-9.64795,-23.0,-21.947
bob-asmussen,washington-huskies,3.7228375,3.4988125000000005,2.5137125,-14.657975,-14.087925,-16.364150000000002,-14.0422875,-13.030674999999999,-15.6509875,5.125,-14.782625
bob-asmussen,utah-utes,13.1109,11.56824,13.594469999999998,1.8033499999999996,0.77552,4.99297,2.38136,0.9638500000000002,6.1043,16.0,0.7968000000000002
bob-asmussen,louisville-cardinals,1.9351166666666666,1.9533666666666665,2.6414666666666666,-12.934166666666664,-10.594933333333334,-8.2997,-12.357050000000001,-10.447216666666668,-7.120383333333333,3.5,-9.941833333333333
bob-asmussen,air-force-falcons,-9.982925,-4.3561250000000005,-7.7266,-8.136575,-3.1155999999999997,-7.932925,-9.360050000000001,-3.95965,-8.64415,-6.0,-5.20125
bob-asmussen,michigan-wolverines,-0.23879999999999982,0.6158200000000008,2.46735,-34.09292,-32.50096,-30.270010000000003,-31.252069999999996,-28.958170000000003,-28.367079999999998,-1.1,-22.830099999999998
bob-asmussen,northern-illinois-huskies,-6.439399999999999,-2.27275,-4.16665,-1.72725,-1.72725,0.0,-2.27275,-2.27275,0.0,-1.5,-0.38
bob-asmussen,penn-state-nittany-lions,0.8884333333333334,-0.9537777777777777,0.33985555555555547,-20.553777777777775,-21.736633333333334,-15.663855555555553,-19.66038888888889,-20.214855555555555,-15.181199999999999,-1.3333333333333333,-23.11611111111111
bob-asmussen,memphis-tigers,-3.57858,-6.4749,-2.8648200000000004,-8.191460000000001,-6.52522,-6.79104,-8.36854,-6.99936,-6.88878,-2.4,-6.767799999999999
brent-axe,florida-state-seminoles,6.18512,3.88376,10.80558,-47.69674,-68.4717,-18.65962,-42.15666,-58.13686,-17.4394,11.8,-10.290400000000002
brent-axe,mississippi-state-bulldogs,1.8439999999999999,-13.7549,8.439725000000001,-31.543025,-42.477675,-27.235999999999997,-28.837075,-41.583125,-23.8721,3.25,-10.044
brent-axe,alabama-crimson-tide,3.0966199999999997,11.17216,-3.9708999999999994,-150.24868,-137.73712,-159.3644,-144.31788,-126.84400000000001,-158.125,1.8,-32.963800000000006
brent-axe,ohio-state-buckeyes,5.288500000000001,6.75924,3.8333799999999996,-73.7499,-88.70988,-60.02708,-64.91362000000001,-76.99426,-53.62418,1.2,-34.0894
brent-axe,oregon-ducks,3.62626,2.96448,0.9970799999999997,-12.23016,-17.02422,-14.44492,-12.525900000000002,-15.850959999999997,-14.51824,3.4,-7.069399999999999
brent-axe,georgia-bulldogs,-7.838939999999999,-9.99026,-5.0536200000000004,-45.02094,-51.074,-28.711660000000002,-41.92396,-46.4053,-30.456899999999997,-5.8,-29.7906
brent-axe,auburn-tigers,5.361479999999999,8.351,5.48322,-21.113300000000002,-15.656120000000001,-13.728280000000002,-19.63234,-15.747320000000002,-11.52894,9.0,-11.031400000000001
brent-axe,ole-miss-rebels,25.393433333333334,28.038033333333335,8.6565,-1.7814999999999988,-8.423166666666667,-4.471733333333334,-0.36343333333333305,-6.1551333333333345,-4.4013,20.0,-3.656
brent-axe,tcu-horned-frogs,2.7436999999999996,7.6622400000000015,1.7316399999999998,-24.18966,-22.45588,-16.43038,-22.27478,-18.493720000000003,-15.814339999999998,3.0,-13.9314
brent-axe,ucla-bruins,-20.098675,-25.4371,4.435975,-31.488275,-40.914625,-1.290075,-31.0416,-39.644875,-1.4696,-2.75,-14.483
brent-axe,oklahoma-sooners,3.3665400000000005,4.825660000000001,2.8266400000000003,-31.305,-26.414140000000003,-33.95888,-29.37972,-25.6368,-31.03208,7.4,-20.955599999999997
brent-axe,baylor-bears,8.162566666666667,15.623499999999998,1.7747,-28.252700000000004,-25.180466666666664,-31.558899999999998,-24.112933333333334,-22.121533333333332,-25.921966666666666,3.6666666666666665,-23.535
brent-axe,texas-am-aggies,-25.093474999999998,-27.161524999999997,-2.0318,-44.522925,-45.834224999999996,-9.3813,-45.7044,-47.5425,-8.523375,-14.5,-25.214750000000002
brent-axe,notre-dame-fighting-irish,-5.31554,-9.52568,-0.9839400000000005,-37.647180000000006,-35.77264,-34.751,-35.402660000000004,-34.653499999999994,-32.55556,-1.8,-27.379200000000004
brent-axe,arizona-state-sun-devils,-0.5458749999999994,-2.2037750000000003,2.809825,-5.3087,-4.7669749999999995,-2.4573,-4.846025,-4.197525,-2.2563,2.5,-3.71875
brent-axe,michigan-state-spartans,2.32758,-0.5425800000000003,-1.69936,-22.68126,-31.55578,-13.89556,-20.698819999999998,-27.69416,-14.847399999999999,5.0,-14.240199999999998
brent-axe,lsu-tigers,3.6091,-3.37738,8.58372,-15.046879999999998,-21.749000000000002,-10.25102,-15.87322,-22.64608,-11.252779999999998,7.0,-12.5916
brent-axe,georgia-tech-yellow-jackets,1.0685250000000002,6.86825,-6.37565,-2.5907999999999998,5.452125,-9.351899999999999,-3.6218000000000004,4.0101249999999995,-9.436175,0.25,-2.9735
brent-axe,usc-trojans,11.974680000000001,15.44034,-1.0026800000000002,-9.72714,-2.9904599999999997,-13.30658,-7.9214,-1.630579999999999,-13.62754,11.4,-3.7628
brent-axe,kansas-state-wildcats,16.6461,25.6488,0.37035,3.8942000000000005,13.987300000000001,-8.19105,4.259600000000001,15.074750000000002,-7.95345,14.5,0.9015000000000004
brent-axe,nebraska-cornhuskers,-11.9699,-19.377850000000002,-5.73545,-23.00045,-29.8818,-17.2697,-21.474899999999998,-27.692149999999998,-16.2832,-22.0,-31.198
brent-axe,wisconsin-badgers,2.8399799999999997,5.92818,1.26104,-18.62066,-16.8506,-16.476419999999997,-18.58192,-15.55814,-18.233179999999997,1.2,-20.3992
brent-axe,south-carolina-gamecocks,-13.104366666666666,-13.104366666666666,0.0,-8.260366666666666,-8.260366666666666,0.0,-9.565033333333334,-9.565033333333334,0.0,-7.333333333333333,-4.751666666666667
brent-axe,missouri-tigers,-13.429499999999999,-11.247566666666666,-7.686866666666667,-10.550533333333332,-8.519566666666668,-8.705866666666667,-12.140133333333333,-9.049333333333333,-10.132599999999998,-13.666666666666666,-12.388666666666666
brent-axe,boise-state-broncos,-15.709900000000001,-6.793640000000001,-16.39572,-17.23534,-13.105039999999999,-15.40418,-19.155279999999998,-13.874680000000001,-16.9073,-16.0,-17.1022
brent-axe,arizona-wildcats,-7.2133,-12.2537,6.391674999999999,-5.466675,-10.2733,2.1316,-4.931050000000001,-9.0896,1.2797749999999999,1.75,-2.6094999999999997
brent-axe,duke-blue-devils,-19.95805,-15.839649999999999,-6.0120499999999995,-14.420575,-9.6759,-5.505325,-16.546374999999998,-12.185925,-6.333425,-13.75,-9.681000000000001
brent-axe,stanford-cardinal,13.84478,10.008759999999999,11.04022,-8.79088,-9.7056,-3.1952,-7.24624,-8.56466,-2.24144,13.6,-5.930200000000001
brent-axe,oklahoma-state-cowboys,-1.6301199999999993,2.51104,-6.48604,-13.25366,-6.4523399999999995,-12.33186,-13.55292,-6.6285799999999995,-13.746879999999999,0.4,-13.73
brent-axe,byu-cougars,-13.013233333333334,-8.992766666666666,-2.7777666666666665,-13.309033333333334,-13.5546,0.7092333333333333,-15.507866666666667,-15.862466666666668,0.7092333333333333,-6.0,-5.491
brent-axe,virginia-tech-hokies,-11.47702,-13.99536,-2.8156,-14.917939999999998,-18.275479999999998,-5.18638,-13.79344,-16.82072,-5.21214,-5.6,-11.9908
brent-axe,clemson-tigers,-3.33512,-3.09724,-2.12584,-85.90536,-66.87864,-101.06468,-81.37204,-64.79504,-94.48316,1.6,-29.156
brent-axe,north-carolina-tar-heels,-9.921433333333335,-12.780533333333333,-0.8320000000000002,-13.967233333333333,-9.492266666666668,-9.329766666666666,-15.529000000000002,-11.305166666666667,-9.532300000000001,-8.333333333333334,-12.255
brent-axe,utah-utes,-7.89414,-26.0148,9.43364,-25.554000000000002,-45.24686,-0.9514399999999998,-22.55158,-39.68032,-0.51434,2.0,-7.708
brent-axe,louisville-cardinals,-6.963566666666666,-6.8143,0.31233333333333313,-26.345,-27.818233333333335,-12.659033333333333,-26.051466666666666,-28.24,-11.952766666666667,-2.6666666666666665,-20.703999999999997
brent-axe,east-carolina-pirates,6.2108,10.5662,-2.5,-0.2217,4.2822,-9.2294,-0.3403,4.7673,-10.5556,7.0,0.139
brent-axe,colorado-state-rams,-7.6667,0.0,-7.6667,-6.0918,0.0,-6.0918,-6.712,0.0,-6.712,-6.0,-4.327
brent-axe,marshall-thundering-herd,0.9563,0.0,0.9563,-1.5412,0.0,-1.5412,-4.7045,0.0,-4.7045,2.0,-0.985
brent-axe,west-virginia-mountaineers,-4.1092,-0.020825000000000315,-6.0714749999999995,-15.373850000000001,-9.559999999999999,-17.6509,-15.49755,-9.9934,-16.8219,-6.25,-20.79225
brent-axe,northwestern-wildcats,-9.9834,-7.69105,-2.13695,-10.24445,-5.676,-7.194425000000001,-11.8518,-6.09615,-8.720274999999999,-3.25,-8.37875
brent-axe,ucf-knights,-12.483233333333333,-9.623,-4.221366666666667,-16.303766666666665,-10.6068,-16.589366666666667,-17.11883333333333,-11.2842,-16.397899999999996,-6.0,-20.575333333333333
brent-axe,minnesota-golden-gophers,-4.7619,0.0,-4.7619,-11.3476,0.0,-11.3476,-14.2857,0.0,-14.2857,-1.0,-2.383
brent-axe,florida-gators,-6.861059999999999,-11.6397,-1.2526400000000002,-11.1752,-10.334,-12.58238,-11.66094,-11.96524,-11.45908,-9.2,-16.555799999999998
brent-axe,northern-illinois-huskies,-13.2576,0.0,-13.2576,-4.5455,0.0,-4.5455,-4.5455,0.0,-4.5455,-6.0,-2.0
brent-axe,memphis-tigers,-19.673666666666666,-8.5145,-21.374200000000002,-21.619799999999998,-8.398000000000001,-23.715766666666667,-21.7851,-9.148566666666667,-23.771666666666665,-19.666666666666668,-20.924666666666667
brent-axe,washington-huskies,-0.346425,-2.114575,2.405425,-23.037325,-28.656499999999998,-18.2701,-21.09275,-26.7878,-16.261175,5.5,-21.337
brent-axe,penn-state-nittany-lions,2.85665,-2.36655,8.3842,-15.006974999999999,-19.457774999999998,-9.16425,-13.518899999999999,-16.516849999999998,-8.171125,7.0,-11.892
brett-mcmurphy,florida-state-seminoles,7.367942857142858,9.557028571428573,1.5072000000000005,-45.556242857142855,-57.15359999999999,-31.254557142857145,-42.79725714285714,-54.281485714285715,-29.916985714285715,9.428571428571429,-11.877571428571429
brett-mcmurphy,georgia-bulldogs,13.51457,11.73864,10.71113,-88.39598,-99.83033,-57.57946,-82.58985,-91.42119,-56.04855,5.6,-23.1458
brett-mcmurphy,oregon-ducks,-16.937670000000004,-20.82394,-8.18686,-51.1557,-58.10607,-33.36028,-49.05787,-54.8587,-32.369150000000005,-5.0,-25.418599999999998
brett-mcmurphy,auburn-tigers,-0.40621249999999953,1.3446,0.6773124999999999,-19.13395,-18.9993375,-10.3123875,-19.0163,-19.950062499999998,-9.9903875,2.125,-13.004125
brett-mcmurphy,mississippi-state-bulldogs,-50.46765,-52.93401666666667,-2.1570500000000004,-64.56985,-59.922349999999994,-24.1022,-63.54643333333333,-59.70706666666666,-22.063716666666668,-12.833333333333334,-16.9985
brett-mcmurphy,ohio-state-buckeyes,33.214330000000004,56.4489,11.118380000000002,-55.17514,-46.76164,-57.59695999999999,-53.06903,-44.13624,-55.563,11.2,-19.155700000000003
brett-mcmurphy,alabama-crimson-tide,11.81776,17.95865,5.49653,-103.55546,-104.33388,-96.31888000000001,-99.74887,-96.56617,-96.84675,6.1,-26.9854
brett-mcmurphy,arizona-wildcats,-20.505824999999998,-66.00200000000001,-9.2969,-34.45985,-85.452225,-17.829,-35.38075,-85.93915,-18.16835,-12.75,-22.4145
brett-mcmurphy,ole-miss-rebels,4.802028571428571,8.583571428571428,-1.6074714285714287,-18.25797142857143,-15.542257142857142,-15.58542857142857,-17.03467142857143,-13.66092857142857,-15.600742857142858,4.428571428571429,-19.038857142857143
brett-mcmurphy,texas-am-aggies,-16.55942222222222,-19.025166666666664,-0.7576,-36.5563,-38.74176666666667,-10.669166666666666,-36.66845555555555,-38.963033333333335,-10.1486,-8.88888888888889,-21.655
brett-mcmurphy,oklahoma-sooners,7.80198,10.9972,1.4550500000000004,-22.91059,-24.89589,-20.2131,-21.49072,-22.71772,-19.83907,10.5,-14.9428
brett-mcmurphy,tcu-horned-frogs,2.844133333333333,-0.47246666666666687,-3.081983333333333,-25.42431666666667,-31.0278,-24.02576666666667,-23.472949999999997,-27.578883333333334,-23.373549999999998,0.5,-14.006666666666668
brett-mcmurphy,lsu-tigers,-6.680339999999999,-8.91711,-10.64769,-43.878879999999995,-34.24925,-50.64859,-43.14074,-35.31145,-48.93823,-0.7,-20.278299999999998
brett-mcmurphy,baylor-bears,14.977216666666665,21.78813333333333,12.641383333333332,-17.176366666666667,-9.454216666666667,-14.583716666666666,-13.855583333333334,-7.5167,-10.611366666666667,14.833333333333334,-9.664499999999999
brett-mcmurphy,michigan-state-spartans,8.017157142857142,6.923242857142858,-2.0586714285714285,-22.165757142857142,-28.907342857142858,-16.096700000000002,-17.82592857142857,-23.115471428571425,-15.97622857142857,4.428571428571429,-13.798285714285713
